PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
215416,316,113,153875,203,113
211458,316,113,157625,203,113
265084,316,113,167500,203,113
178625,316,113,141667,203,113
172542,316,113,144333,203,113
158459,316,113,137833,203,113
246042,316,113,149958,203,113
167458,316,113,140083,203,113
251208,316,113,232458,203,113
177708,316,113,135875,203,113
153584,316,113,134750,203,113
216750,316,113,142208,203,113
150333,316,113,136083,203,113
146333,316,113,138708,203,113
170375,316,113,137250,203,113
166750,316,113,145916,203,113
165541,316,113,142792,203,113
194166,316,113,148125,203,113
161250,316,113,134916,203,113
252084,316,113,139000,203,113
208792,316,113,149458,203,113
151041,316,113,144750,203,113
235834,316,113,160458,203,113
156375,316,113,136834,203,113
142750,316,113,134792,203,113
142958,316,113,133750,203,113
173292,316,113,141042,203,113
164250,316,113,146959,203,113
239000,316,113,162958,203,113
169542,316,113,142958,203,113
144292,316,113,136000,203,113
150125,316,113,136500,203,113
145041,316,113,138542,203,113
180584,316,113,175958,203,113
167750,316,113,136667,203,113
190166,316,113,141500,203,113
163250,316,113,136542,203,113
156416,316,113,151916,203,113
304709,316,113,604958,203,113
228167,316,113,149667,203,113
176667,316,113,145875,203,113
171958,316,113,144750,203,113
162584,316,113,139084,203,113
181667,316,113,157792,203,113
179250,316,113,150125,203,113
162875,316,113,135291,203,113
159792,316,113,135417,203,113
160375,316,113,150833,203,113
163208,316,113,147125,203,113
154542,316,113,145708,203,113
150958,316,113,142709,203,113
187125,316,113,146667,203,113
171333,316,113,140250,203,113
245875,316,113,503166,203,113
188250,316,113,153125,203,113
155833,316,113,139458,203,113
174625,316,113,145542,203,113
162250,316,113,138833,203,113
189125,316,113,140875,203,113
145000,316,113,137083,203,113
750583,316,113,155000,203,113
148708,316,113,149833,203,113
144750,316,113,139083,203,113
141333,316,113,134292,203,113
206958,316,113,145916,203,113
163000,316,113,145042,203,113
145083,316,113,131708,203,113
204250,316,113,154250,203,113
166167,316,113,141750,203,113
172125,316,113,147667,203,113
179875,316,113,141917,203,113
151666,316,113,134833,203,113
149791,316,113,132834,203,113
141792,316,113,137542,203,113
252375,316,113,140792,203,113
184500,316,113,155125,203,113
176208,316,113,141542,203,113
268250,316,113,148833,203,113
167916,316,113,146750,203,113
151292,316,113,137625,203,113
180875,316,113,141667,203,113
368292,316,113,252750,203,113
173417,316,113,137333,203,113
148125,316,113,132875,203,113
171791,316,113,140083,203,113
153959,316,113,224083,203,113
164416,316,113,130416,203,113
147333,316,113,131417,203,113
145375,316,113,1038500,203,113
169209,316,113,142500,203,113
160542,316,113,141250,203,113
197750,316,113,154583,203,113
193625,316,113,144500,203,113
142625,316,113,139709,203,113
150750,316,113,139250,203,113
153458,316,113,135625,203,113
301750,316,113,259542,203,113
185458,316,113,146333,203,113
175500,316,113,148666,203,113
167625,316,113,143791,203,113
