PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
673708,1212,421,627917,791,421
671625,1212,421,602625,791,421
663709,1212,421,533917,791,421
790542,1212,421,567792,791,421
968417,1212,421,704667,791,421
783458,1212,421,525833,791,421
572208,1212,421,511166,791,421
761459,1212,421,553209,791,421
638625,1212,421,579000,791,421
611708,1212,421,515084,791,421
605041,1212,421,523500,791,421
604000,1212,421,491875,791,421
641583,1212,421,541041,791,421
760959,1212,421,567417,791,421
691542,1212,421,531042,791,421
789209,1212,421,537666,791,421
848083,1212,421,727625,791,421
591333,1212,421,498000,791,421
564417,1212,421,521417,791,421
567041,1212,421,749916,791,421
594833,1212,421,545750,791,421
718375,1212,421,531083,791,421
606417,1212,421,494958,791,421
649292,1212,421,535000,791,421
567042,1212,421,494583,791,421
1180041,1212,421,1017333,791,421
657458,1212,421,748042,791,421
596583,1212,421,513084,791,421
714042,1212,421,549667,791,421
987834,1212,421,567916,791,421
686500,1212,421,542667,791,421
608667,1212,421,496458,791,421
950542,1212,421,1330333,791,421
584666,1212,421,501750,791,421
625792,1212,421,536750,791,421
614750,1212,421,524000,791,421
997125,1212,421,685750,791,421
624708,1212,421,518209,791,421
583375,1212,421,804291,791,421
573958,1212,421,524875,791,421
895250,1212,421,1508000,791,421
753667,1212,421,542834,791,421
729375,1212,421,513792,791,421
607167,1212,421,500583,791,421
533666,1212,421,493084,791,421
674167,1212,421,514375,791,421
701042,1212,421,525458,791,421
657375,1212,421,511000,791,421
682292,1212,421,515750,791,421
696209,1212,421,565667,791,421
568958,1212,421,497500,791,421
580167,1212,421,520541,791,421
1564833,1212,421,913083,791,421
627625,1212,421,520792,791,421
615750,1212,421,1686750,791,421
1128125,1212,421,684958,791,421
3429125,1212,421,1090375,791,421
903042,1212,421,562292,791,421
807708,1212,421,538708,791,421
785166,1212,421,639375,791,421
1248125,1212,421,1041417,791,421
765292,1212,421,527208,791,421
1157959,1212,421,802250,791,421
3263417,1212,421,591291,791,421
725666,1212,421,553834,791,421
613542,1212,421,545667,791,421
608000,1212,421,527416,791,421
641208,1212,421,503459,791,421
648541,1212,421,513583,791,421
597375,1212,421,635416,791,421
531833,1212,421,477125,791,421
640208,1212,421,520584,791,421
614167,1212,421,496167,791,421
521917,1212,421,754166,791,421
568625,1212,421,533292,791,421
659500,1212,421,519834,791,421
666042,1212,421,1258167,791,421
661500,1212,421,673917,791,421
619750,1212,421,499000,791,421
581333,1212,421,490458,791,421
1385875,1212,421,958208,791,421
595334,1212,421,493042,791,421
656333,1212,421,506792,791,421
880042,1212,421,1194417,791,421
545500,1212,421,475042,791,421
546250,1212,421,510750,791,421
660500,1212,421,541083,791,421
567916,1212,421,497917,791,421
673916,1212,421,520125,791,421
534167,1212,421,505583,791,421
645375,1212,421,551417,791,421
536333,1212,421,736000,791,421
828709,1212,421,697791,791,421
582125,1212,421,495417,791,421
628709,1212,421,482625,791,421
562042,1212,421,523000,791,421
637917,1212,421,489709,791,421
635417,1212,421,549333,791,421
620042,1212,421,517417,791,421
637667,1212,421,582208,791,421
