PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
1328291,6,313,3430334,6,1132
1238750,6,313,3364167,6,1132
1233500,6,313,3337958,6,1132
1593958,6,313,3517458,6,1132
1332792,6,313,3438750,6,1132
1256834,6,313,3337375,6,1132
1362708,6,313,3619750,6,1132
1287584,6,313,3357667,6,1132
1290375,6,313,3115709,6,1132
1315375,6,313,6060959,6,1132
1264625,6,313,3330584,6,1132
1298083,6,313,3707208,6,1132
1280625,6,313,3591500,6,1132
1242333,6,313,3350042,6,1132
1226792,6,313,3375167,6,1132
1251708,6,313,3455334,6,1132
1248208,6,313,3332500,6,1132
1238958,6,313,3428083,6,1132
1267000,6,313,3333625,6,1132
1226250,6,313,3364917,6,1132
1397459,6,313,3607250,6,1132
1247583,6,313,3332750,6,1132
1276292,6,313,3295333,6,1132
1230083,6,313,3403792,6,1132
1253208,6,313,4453375,6,1132
1271125,6,313,3467459,6,1132
1317417,6,313,3775000,6,1132
1347333,6,313,3349292,6,1132
1338750,6,313,3347791,6,1132
1399833,6,313,3772750,6,1132
1318042,6,313,3415250,6,1132
1231375,6,313,3411750,6,1132
1566750,6,313,3574042,6,1132
1196375,6,313,3181541,6,1132
1244750,6,313,3397583,6,1132
1270792,6,313,3591250,6,1132
1262625,6,313,3368583,6,1132
1296625,6,313,3499125,6,1132
1300083,6,313,4048000,6,1132
1354875,6,313,3370625,6,1132
1271667,6,313,3353583,6,1132
1282875,6,313,7845041,6,1132
1343625,6,313,3488625,6,1132
1265417,6,313,3453584,6,1132
1533833,6,313,3423375,6,1132
1610209,6,313,4215333,6,1132
1273875,6,313,3363834,6,1132
1205250,6,313,3612625,6,1132
1260000,6,313,3393792,6,1132
1290208,6,313,3352333,6,1132
1273916,6,313,3468541,6,1132
1315250,6,313,3413625,6,1132
1251292,6,313,3405458,6,1132
1210958,6,313,3591584,6,1132
1745875,6,313,4102000,6,1132
1286459,6,313,3525917,6,1132
1224125,6,313,3376417,6,1132
1243208,6,313,3353208,6,1132
1277541,6,313,3889500,6,1132
1325291,6,313,3505166,6,1132
1321542,6,313,3340334,6,1132
1234333,6,313,3298875,6,1132
1843083,6,313,4784542,6,1132
1262125,6,313,3428208,6,1132
1317459,6,313,3600417,6,1132
1417917,6,313,3452916,6,1132
1310750,6,313,3296167,6,1132
1381417,6,313,3473250,6,1132
1374167,6,313,3402625,6,1132
1244292,6,313,3334125,6,1132
1233750,6,313,3628250,6,1132
3420166,6,313,4299250,6,1132
1275875,6,313,3465958,6,1132
1397625,6,313,3471500,6,1132
1284208,6,313,3296291,6,1132
1227750,6,313,6529375,6,1132
1445583,6,313,3563625,6,1132
1309708,6,313,3446375,6,1132
1238958,6,313,3358208,6,1132
1359041,6,313,3592542,6,1132
1267083,6,313,3320542,6,1132
1228375,6,313,3331917,6,1132
1435958,6,313,3508792,6,1132
1263375,6,313,3357083,6,1132
1241750,6,313,3377458,6,1132
1320250,6,313,3721333,6,1132
1339334,6,313,3483875,6,1132
1250417,6,313,3360458,6,1132
1226167,6,313,3722042,6,1132
1599166,6,313,3542000,6,1132
1267000,6,313,3408000,6,1132
1337666,6,313,3553958,6,1132
3672458,6,313,5164167,6,1132
1292250,6,313,3478250,6,1132
1326209,6,313,3447959,6,1132
1252375,6,313,3374209,6,1132
1246417,6,313,3424417,6,1132
1307542,6,313,3470125,6,1132
1277709,6,313,3342333,6,1132
1265834,6,313,3455875,6,1132
