PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
215083,408,145,161958,263,145
229166,408,145,256042,263,145
180334,408,145,173416,263,145
239500,408,145,179208,263,145
349334,408,145,198458,263,145
193250,408,145,169958,263,145
181375,408,145,182083,263,145
173500,408,145,177042,263,145
256000,408,145,199417,263,145
202625,408,145,174708,263,145
234208,408,145,181416,263,145
199792,408,145,170458,263,145
177667,408,145,165625,263,145
188958,408,145,180750,263,145
240125,408,145,187208,263,145
181167,408,145,170375,263,145
186167,408,145,166000,263,145
186917,408,145,173584,263,145
212666,408,145,174583,263,145
181625,408,145,167292,263,145
217292,408,145,184416,263,145
214708,408,145,181041,263,145
243083,408,145,215667,263,145
254667,408,145,172542,263,145
214833,408,145,172458,263,145
203583,408,145,182625,263,145
366208,408,145,189042,263,145
221542,408,145,178000,263,145
231166,408,145,181250,263,145
233792,408,145,176625,263,145
202500,408,145,327417,263,145
194583,408,145,165834,263,145
240042,408,145,169084,263,145
189958,408,145,170583,263,145
300417,408,145,240250,263,145
228792,408,145,183250,263,145
240500,408,145,171291,263,145
175500,408,145,176042,263,145
181250,408,145,172833,263,145
176417,408,145,165916,263,145
232750,408,145,171083,263,145
227792,408,145,178084,263,145
188166,408,145,166667,263,145
180875,408,145,174458,263,145
191208,408,145,168459,263,145
231958,408,145,171250,263,145
211958,408,145,168166,263,145
206000,408,145,172083,263,145
198583,408,145,175875,263,145
182000,408,145,179125,263,145
246625,408,145,176000,263,145
187167,408,145,169917,263,145
267417,408,145,226208,263,145
211292,408,145,170958,263,145
214125,408,145,170084,263,145
224875,408,145,176375,263,145
248584,408,145,175500,263,145
191334,408,145,165334,263,145
394334,408,145,404791,263,145
220625,408,145,180834,263,145
214042,408,145,181167,263,145
192708,408,145,187458,263,145
230292,408,145,182750,263,145
211500,408,145,180833,263,145
179500,408,145,172292,263,145
184250,408,145,188458,263,145
321000,408,145,186792,263,145
208875,408,145,174416,263,145
222000,408,145,174208,263,145
202333,408,145,170541,263,145
187667,408,145,380833,263,145
191667,408,145,170917,263,145
426417,408,145,245625,263,145
216500,408,145,168458,263,145
238292,408,145,173500,263,145
205208,408,145,170500,263,145
287792,408,145,191000,263,145
275208,408,145,292625,263,145
220667,408,145,177125,263,145
187583,408,145,168625,263,145
214542,408,145,176250,263,145
178375,408,145,161750,263,145
314042,408,145,189875,263,145
300416,408,145,181542,263,145
247709,408,145,170625,263,145
298542,408,145,253167,263,145
226333,408,145,178958,263,145
325833,408,145,186375,263,145
206125,408,145,180375,263,145
236708,408,145,175500,263,145
185417,408,145,180917,263,145
209333,408,145,189500,263,145
207416,408,145,167292,263,145
346458,408,145,228709,263,145
211083,408,145,175625,263,145
210042,408,145,168250,263,145
199292,408,145,182291,263,145
238958,408,145,180542,263,145
212083,408,145,175458,263,145
208125,408,145,175833,263,145
