PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
309458,6,61,1067625,6,360
529167,6,61,1182791,6,360
412417,6,61,1327125,6,360
287875,6,61,1008291,6,360
348917,6,61,1048125,6,360
328833,6,61,1133375,6,360
331167,6,61,1190750,6,360
288459,6,61,1068375,6,360
262709,6,61,1191458,6,360
397833,6,61,1516416,6,360
275750,6,61,1004500,6,360
316500,6,61,1072000,6,360
302417,6,61,1042833,6,360
294458,6,61,1049959,6,360
378291,6,61,1064834,6,360
287125,6,61,1069000,6,360
277833,6,61,1047708,6,360
322667,6,61,1089458,6,360
259417,6,61,1016292,6,360
259667,6,61,1734208,6,360
380500,6,61,1410917,6,360
318875,6,61,1078208,6,360
312000,6,61,1024917,6,360
288875,6,61,1047958,6,360
339333,6,61,1977417,6,360
468041,6,61,1290958,6,360
302333,6,61,1090625,6,360
341917,6,61,1099917,6,360
362416,6,61,1025917,6,360
299583,6,61,1178917,6,360
305417,6,61,1045375,6,360
353333,6,61,1089584,6,360
270042,6,61,1042459,6,360
288167,6,61,1026416,6,360
296042,6,61,989416,6,360
286250,6,61,1082750,6,360
1418250,6,61,1333958,6,360
260333,6,61,965500,6,360
344625,6,61,1116291,6,360
306000,6,61,1069166,6,360
330916,6,61,1054084,6,360
275416,6,61,2196000,6,360
313542,6,61,1050625,6,360
396000,6,61,1263667,6,360
606292,6,61,1301334,6,360
292583,6,61,1021958,6,360
296584,6,61,1124084,6,360
341333,6,61,1100833,6,360
265042,6,61,999958,6,360
528833,6,61,1304708,6,360
304083,6,61,1062375,6,360
322792,6,61,1056375,6,360
320792,6,61,1056542,6,360
296209,6,61,1122042,6,360
306792,6,61,1123750,6,360
278125,6,61,1022292,6,360
397208,6,61,1107083,6,360
295625,6,61,1068750,6,360
321917,6,61,1066500,6,360
252666,6,61,985875,6,360
292458,6,61,3229708,6,360
485750,6,61,1309166,6,360
319583,6,61,1045584,6,360
316291,6,61,1159000,6,360
314709,6,61,1061916,6,360
314500,6,61,1056167,6,360
252834,6,61,998875,6,360
294500,6,61,1013083,6,360
363709,6,61,1517292,6,360
292792,6,61,1025959,6,360
296208,6,61,1225334,6,360
329417,6,61,2709084,6,360
263917,6,61,996084,6,360
303250,6,61,1094833,6,360
333083,6,61,1039875,6,360
284709,6,61,1091709,6,360
424167,6,61,1707875,6,360
361250,6,61,1023917,6,360
271000,6,61,1039667,6,360
266333,6,61,1006542,6,360
323250,6,61,1074083,6,360
255958,6,61,1008333,6,360
337500,6,61,1123292,6,360
283667,6,61,1033417,6,360
246375,6,61,1062417,6,360
607167,6,61,1466500,6,360
327750,6,61,1068125,6,360
298708,6,61,1070584,6,360
289208,6,61,1241916,6,360
311833,6,61,1163833,6,360
264834,6,61,987916,6,360
356000,6,61,1079875,6,360
264917,6,61,993958,6,360
997042,6,61,2390000,6,360
336042,6,61,1218125,6,360
316291,6,61,1039500,6,360
290333,6,61,1222959,6,360
299084,6,61,1034750,6,360
299375,6,61,1034375,6,360
299208,6,61,997709,6,360
