PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
3202417,6222,148,21235167,30246,720
3179292,6222,148,14818958,30246,720
3278625,6222,148,21876208,30246,720
3207916,6222,148,15554625,30246,720
5359292,6222,148,15331292,30246,720
3116583,6222,148,14730709,30246,720
5766208,6222,148,15977708,30246,720
3031667,6222,148,15592125,30246,720
5904667,6222,148,18632334,30246,720
3031625,6222,148,14901209,30246,720
6225959,6222,148,15076708,30246,720
3077917,6222,148,15621209,30246,720
5757834,6222,148,19088333,30246,720
3139333,6222,148,16740875,30246,720
3117833,6222,148,14856333,30246,720
3190417,6222,148,14915416,30246,720
4964583,6222,148,16592541,30246,720
3051000,6222,148,14813542,30246,720
4378292,6222,148,15600041,30246,720
3735750,6222,148,14996250,30246,720
4992375,6222,148,16391334,30246,720
3061500,6222,148,23017125,30246,720
3065334,6222,148,15562833,30246,720
3096583,6222,148,20585583,30246,720
3065458,6222,148,15307208,30246,720
3060000,6222,148,19937834,30246,720
3114500,6222,148,15318208,30246,720
3031125,6222,148,20197083,30246,720
3410042,6222,148,14985167,30246,720
3061250,6222,148,20658000,30246,720
3038125,6222,148,15360375,30246,720
3093750,6222,148,18506083,30246,720
3077334,6222,148,18698042,30246,720
3432584,6222,148,279876416,30246,720
3386709,6222,148,18216042,30246,720
3240875,6222,148,15206333,30246,720
3162250,6222,148,18916250,30246,720
3058458,6222,148,15256917,30246,720
3108166,6222,148,14874042,30246,720
3276375,6222,148,14697958,30246,720
6782417,6222,148,16646459,30246,720
3135084,6222,148,15197250,30246,720
3116667,6222,148,15082500,30246,720
3320416,6222,148,18208000,30246,720
3070583,6222,148,15061125,30246,720
2946209,6222,148,14899208,30246,720
5832917,6222,148,15120083,30246,720
3231333,6222,148,14880166,30246,720
3094250,6222,148,15529000,30246,720
3075375,6222,148,17628500,30246,720
3115000,6222,148,19668916,30246,720
3094083,6222,148,15056125,30246,720
3055208,6222,148,18184375,30246,720
3081250,6222,148,15014500,30246,720
3027000,6222,148,20064666,30246,720
3170458,6222,148,14962541,30246,720
7086541,6222,148,17954208,30246,720
3013875,6222,148,15524042,30246,720
3064209,6222,148,14822500,30246,720
3246708,6222,148,19934792,30246,720
3010375,6222,148,15207666,30246,720
5038959,6222,148,15602416,30246,720
3045167,6222,148,14962125,30246,720
3266666,6222,148,17850042,30246,720
3068500,6222,148,15582083,30246,720
6793292,6222,148,17095583,30246,720
3070041,6222,148,14879625,30246,720
3198833,6222,148,17806542,30246,720
3057042,6222,148,15180375,30246,720
4983084,6222,148,18412584,30246,720
2967750,6222,148,15404917,30246,720
3876792,6222,148,18490208,30246,720
5609666,6222,148,15570584,30246,720
3079750,6222,148,21547375,30246,720
3122500,6222,148,17812292,30246,720
3326292,6222,148,15119000,30246,720
3308834,6222,148,15257166,30246,720
5575000,6222,148,15668167,30246,720
3071875,6222,148,14928500,30246,720
7613250,6222,148,16504000,30246,720
3053500,6222,148,15222000,30246,720
3030459,6222,148,20819750,30246,720
3086000,6222,148,14832792,30246,720
3420375,6222,148,14913000,30246,720
3613708,6222,148,15179667,30246,720
3027750,6222,148,15127333,30246,720
3074000,6222,148,19125459,30246,720
3360667,6222,148,16310125,30246,720
2985709,6222,148,20899500,30246,720
3010667,6222,148,15259167,30246,720
3100916,6222,148,17141083,30246,720
3295042,6222,148,15460042,30246,720
3175417,6222,148,15371000,30246,720
3062250,6222,148,15117792,30246,720
3095625,6222,148,19518250,30246,720
3409292,6222,148,15154750,30246,720
7136334,6222,148,17545292,30246,720
3126208,6222,148,15159917,30246,720
3089084,6222,148,14953500,30246,720
3118959,6222,148,17532666,30246,720
