PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
39291,6,1,9250,6,1
62334,6,1,12833,6,1
34166,6,1,10417,6,1
108625,6,1,12333,6,1
22125,6,1,15333,6,1
82375,6,1,18042,6,1
39750,6,1,8875,6,1
28167,6,1,33917,6,1
94666,6,1,17667,6,1
52458,6,1,10166,6,1
41833,6,1,11333,6,1
42542,6,1,19500,6,1
43709,6,1,19458,6,1
62959,6,1,53708,6,1
235667,6,1,29250,6,1
47292,6,1,8500,6,1
14833,6,1,7250,6,1
45208,6,1,69666,6,1
44416,6,1,9542,6,1
31750,6,1,7250,6,1
79250,6,1,19458,6,1
42916,6,1,8084,6,1
51000,6,1,9541,6,1
19417,6,1,10416,6,1
12833,6,1,10250,6,1
50375,6,1,10375,6,1
34041,6,1,8042,6,1
36500,6,1,8375,6,1
64791,6,1,12709,6,1
16250,6,1,10458,6,1
15417,6,1,10375,6,1
35792,6,1,10958,6,1
39667,6,1,8416,6,1
39167,6,1,8125,6,1
54584,6,1,10083,6,1
18250,6,1,7125,6,1
34916,6,1,14542,6,1
54959,6,1,24959,6,1
97791,6,1,12167,6,1
56375,6,1,11083,6,1
42916,6,1,9000,6,1
14500,6,1,10500,6,1
42042,6,1,12042,6,1
30459,6,1,7750,6,1
23083,6,1,15167,6,1
33166,6,1,7125,6,1
16500,6,1,7000,6,1
42750,6,1,9500,6,1
30750,6,1,7375,6,1
36125,6,1,7959,6,1
41375,6,1,11708,6,1
18208,6,1,7000,6,1
39208,6,1,8584,6,1
21000,6,1,11541,6,1
23750,6,1,7125,6,1
46750,6,1,14291,6,1
24916,6,1,7625,6,1
64250,6,1,12250,6,1
43292,6,1,22666,6,1
90209,6,1,32833,6,1
24458,6,1,9584,6,1
55417,6,1,9792,6,1
85375,6,1,14292,6,1
33334,6,1,7875,6,1
40291,6,1,8750,6,1
72000,6,1,16167,6,1
34875,6,1,7791,6,1
55458,6,1,12042,6,1
107042,6,1,18834,6,1
92750,6,1,13834,6,1
61666,6,1,9334,6,1
32417,6,1,8250,6,1
72542,6,1,11291,6,1
15792,6,1,6875,6,1
50375,6,1,11542,6,1
64833,6,1,13708,6,1
101458,6,1,36750,6,1
31250,6,1,24375,6,1
31000,6,1,7917,6,1
13833,6,1,8917,6,1
35250,6,1,7958,6,1
35625,6,1,8625,6,1
98166,6,1,21833,6,1
41500,6,1,11708,6,1
16459,6,1,9417,6,1
59167,6,1,12625,6,1
18250,6,1,7209,6,1
61042,6,1,11292,6,1
61583,6,1,13750,6,1
13625,6,1,9125,6,1
29334,6,1,13916,6,1
45875,6,1,12041,6,1
33208,6,1,7917,6,1
90000,6,1,16625,6,1
36125,6,1,11292,6,1
25000,6,1,11583,6,1
18375,6,1,10709,6,1
36667,6,1,8125,6,1
50459,6,1,16250,6,1
67542,6,1,10500,6,1
