PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
5186708,7608,181,19315917,34782,828
3653333,7608,181,16991292,34782,828
3701083,7608,181,17489250,34782,828
4072458,7608,181,17360875,34782,828
3820250,7608,181,17751291,34782,828
3740916,7608,181,23120791,34782,828
3797709,7608,181,24423291,34782,828
3849333,7608,181,17942333,34782,828
3784500,7608,181,23882500,34782,828
3767625,7608,181,18890750,34782,828
3817542,7608,181,21019583,34782,828
3898750,7608,181,17076125,34782,828
6512500,7608,181,17753208,34782,828
5934041,7608,181,21656042,34782,828
3887959,7608,181,28147417,34782,828
9677084,7608,181,30353375,34782,828
3850375,7608,181,23679833,34782,828
3952375,7608,181,20517041,34782,828
6744292,7608,181,24084167,34782,828
3919875,7608,181,18871792,34782,828
3712417,7608,181,17257667,34782,828
6007833,7608,181,18218167,34782,828
3855125,7608,181,23956458,34782,828
3701750,7608,181,17867542,34782,828
3796417,7608,181,19567208,34782,828
5842792,7608,181,17236042,34782,828
3745584,7608,181,22558667,34782,828
3872667,7608,181,24764917,34782,828
3928708,7608,181,21210042,34782,828
3826791,7608,181,20275750,34782,828
4670833,7608,181,19090334,34782,828
3902500,7608,181,21981541,34782,828
3834583,7608,181,17436583,34782,828
3978416,7608,181,22264084,34782,828
4008291,7608,181,17451833,34782,828
3804792,7608,181,18160042,34782,828
7416250,7608,181,21515042,34782,828
3859125,7608,181,21469500,34782,828
6335917,7608,181,18203416,34782,828
3813959,7608,181,22182875,34782,828
3787917,7608,181,17147458,34782,828
3847333,7608,181,20477709,34782,828
4100750,7608,181,17344000,34782,828
5358834,7608,181,20847792,34782,828
3659125,7608,181,18132833,34782,828
3788208,7608,181,18981416,34782,828
3691708,7608,181,19290791,34782,828
3780875,7608,181,17164125,34782,828
5329084,7608,181,18197542,34782,828
4337333,7608,181,23496459,34782,828
4031334,7608,181,321639708,34782,828
4179625,7608,181,22189583,34782,828
3876584,7608,181,20895291,34782,828
3927291,7608,181,18099875,34782,828
3691417,7608,181,23247625,34782,828
3941875,7608,181,17480625,34782,828
5839083,7608,181,17444584,34782,828
3939958,7608,181,17132583,34782,828
3659750,7608,181,22613083,34782,828
3733542,7608,181,17938208,34782,828
4786417,7608,181,17859334,34782,828
3753375,7608,181,22032417,34782,828
3842750,7608,181,21414583,34782,828
3846250,7608,181,19929167,34782,828
3996667,7608,181,18391417,34782,828
4275250,7608,181,17386541,34782,828
3892625,7608,181,20629250,34782,828
3716916,7608,181,21323166,34782,828
3745167,7608,181,18015042,34782,828
3801250,7608,181,17823334,34782,828
4978416,7608,181,19666125,34782,828
3742125,7608,181,20863208,34782,828
7414209,7608,181,17124333,34782,828
3849958,7608,181,20312167,34782,828
3750291,7608,181,22947417,34782,828
3683292,7608,181,21292166,34782,828
3653625,7608,181,18399458,34782,828
3908709,7608,181,36631500,34782,828
12144042,7608,181,19017167,34782,828
3999083,7608,181,19700667,34782,828
4087500,7608,181,21288750,34782,828
4189167,7608,181,21172417,34782,828
3728625,7608,181,17837125,34782,828
3969750,7608,181,21868583,34782,828
3974375,7608,181,18510583,34782,828
8129375,7608,181,17992791,34782,828
3885875,7608,181,19377542,34782,828
4138875,7608,181,23097292,34782,828
3826208,7608,181,21390875,34782,828
6058625,7608,181,19295542,34782,828
4059083,7608,181,22449167,34782,828
3807250,7608,181,17961583,34782,828
3753084,7608,181,20211375,34782,828
4142666,7608,181,22190875,34782,828
5007625,7608,181,17914167,34782,828
3660417,7608,181,22951500,34782,828
3935334,7608,181,22548084,34782,828
4262083,7608,181,18433750,34782,828
8795083,7608,181,19969042,34782,828
3987125,7608,181,18338958,34782,828
