PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
183500,236,85,117916,151,85
156834,236,85,115042,151,85
157250,236,85,120000,151,85
174459,236,85,118792,151,85
128583,236,85,116833,151,85
153375,236,85,115666,151,85
170166,236,85,109042,151,85
137542,236,85,188000,151,85
134208,236,85,110875,151,85
148167,236,85,110333,151,85
135459,236,85,109834,151,85
144875,236,85,112209,151,85
169959,236,85,123166,151,85
158042,236,85,119208,151,85
117375,236,85,100042,151,85
1256250,236,85,110417,151,85
207250,236,85,120250,151,85
149375,236,85,149500,151,85
173833,236,85,134792,151,85
148750,236,85,114417,151,85
771542,236,85,127166,151,85
145792,236,85,111708,151,85
119958,236,85,108625,151,85
145917,236,85,114667,151,85
236041,236,85,110167,151,85
318709,236,85,110334,151,85
160209,236,85,111542,151,85
177708,236,85,116458,151,85
148667,236,85,119209,151,85
161333,236,85,109917,151,85
130625,236,85,106833,151,85
158500,236,85,106625,151,85
121917,236,85,105834,151,85
178333,236,85,116500,151,85
137584,236,85,112625,151,85
136375,236,85,102625,151,85
109125,236,85,107291,151,85
133334,236,85,102042,151,85
161250,236,85,120375,151,85
190083,236,85,112875,151,85
152583,236,85,120125,151,85
145292,236,85,113959,151,85
154792,236,85,110292,151,85
160875,236,85,118000,151,85
130834,236,85,105667,151,85
136292,236,85,113209,151,85
145500,236,85,365042,151,85
160750,236,85,107959,151,85
174542,236,85,120542,151,85
115375,236,85,106875,151,85
171250,236,85,127917,151,85
135333,236,85,112334,151,85
112625,236,85,111625,151,85
162417,236,85,110875,151,85
124208,236,85,107750,151,85
190000,236,85,129750,151,85
148250,236,85,107583,151,85
112958,236,85,103875,151,85
325333,236,85,650208,151,85
512333,236,85,263042,151,85
125250,236,85,107667,151,85
146125,236,85,112375,151,85
191042,236,85,112250,151,85
134334,236,85,106292,151,85
148584,236,85,117125,151,85
149709,236,85,118250,151,85
128500,236,85,103875,151,85
155125,236,85,110625,151,85
141917,236,85,185375,151,85
168250,236,85,109666,151,85
117666,236,85,113584,151,85
138208,236,85,107792,151,85
154417,236,85,110625,151,85
175875,236,85,108917,151,85
123917,236,85,111625,151,85
146583,236,85,112584,151,85
120125,236,85,119542,151,85
152500,236,85,125834,151,85
211167,236,85,120791,151,85
140209,236,85,107584,151,85
144208,236,85,107250,151,85
142708,236,85,131250,151,85
116375,236,85,106208,151,85
228542,236,85,210542,151,85
174625,236,85,313625,151,85
136500,236,85,108625,151,85
201208,236,85,109292,151,85
173500,236,85,114334,151,85
144625,236,85,109708,151,85
154291,236,85,105042,151,85
170791,236,85,114458,151,85
634167,236,85,108875,151,85
193625,236,85,118625,151,85
150167,236,85,162500,151,85
138334,236,85,127250,151,85
120917,236,85,103708,151,85
169208,236,85,128958,151,85
179250,236,85,118541,151,85
169959,236,85,912917,151,85
151125,236,85,110542,151,85
