PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
160709,48,1,22916,48,1
109750,48,1,223292,48,1
99958,48,1,19584,48,1
178084,48,1,21291,48,1
61250,48,1,17125,48,1
58042,48,1,13416,48,1
41750,48,1,17250,48,1
135417,48,1,25958,48,1
82125,48,1,90500,48,1
51958,48,1,14083,48,1
36542,48,1,12292,48,1
51084,48,1,33541,48,1
51833,48,1,18791,48,1
61250,48,1,18375,48,1
33334,48,1,14583,48,1
45167,48,1,16541,48,1
63750,48,1,18958,48,1
75916,48,1,15000,48,1
53875,48,1,13250,48,1
49833,48,1,15250,48,1
34833,48,1,14708,48,1
93166,48,1,21708,48,1
75083,48,1,41292,48,1
156208,48,1,31417,48,1
71750,48,1,30416,48,1
52958,48,1,14042,48,1
71875,48,1,41959,48,1
95708,48,1,20375,48,1
34042,48,1,16000,48,1
31958,48,1,13334,48,1
18625,48,1,16333,48,1
72417,48,1,16334,48,1
78250,48,1,17750,48,1
31459,48,1,59417,48,1
66250,48,1,16333,48,1
63667,48,1,12625,48,1
58750,48,1,13833,48,1
71083,48,1,13916,48,1
48083,48,1,19541,48,1
172667,48,1,20417,48,1
53666,48,1,18292,48,1
38833,48,1,49292,48,1
31333,48,1,11792,48,1
20959,48,1,14416,48,1
68666,48,1,17625,48,1
46625,48,1,15875,48,1
38667,48,1,15334,48,1
84666,48,1,14083,48,1
42042,48,1,12500,48,1
61500,48,1,24333,48,1
39959,48,1,17709,48,1
92541,48,1,14916,48,1
59291,48,1,13792,48,1
36000,48,1,12000,48,1
52666,48,1,17000,48,1
106584,48,1,18750,48,1
106125,48,1,28625,48,1
40334,48,1,15875,48,1
53250,48,1,18958,48,1
24542,48,1,15458,48,1
91583,48,1,13334,48,1
49459,48,1,12375,48,1
30625,48,1,11791,48,1
18083,48,1,15208,48,1
50834,48,1,12417,48,1
56125,48,1,23792,48,1
37458,48,1,11416,48,1
50333,48,1,12292,48,1
24333,48,1,11292,48,1
61917,48,1,18375,48,1
23334,48,1,16625,48,1
32708,48,1,15084,48,1
17875,48,1,13167,48,1
76833,48,1,15042,48,1
58917,48,1,15375,48,1
30125,48,1,14292,48,1
44333,48,1,29875,48,1
32292,48,1,14625,48,1
37333,48,1,12458,48,1
23500,48,1,13791,48,1
54750,48,1,17458,48,1
79459,48,1,19000,48,1
106292,48,1,18375,48,1
63709,48,1,13708,48,1
32250,48,1,12458,48,1
58584,48,1,19166,48,1
44792,48,1,17625,48,1
83291,48,1,23459,48,1
80708,48,1,15916,48,1
37583,48,1,16250,48,1
55416,48,1,16250,48,1
23959,48,1,17834,48,1
57416,48,1,16000,48,1
49250,48,1,18042,48,1
45917,48,1,22625,48,1
69417,48,1,24083,48,1
61375,48,1,26750,48,1
56583,48,1,21333,48,1
49042,48,1,18208,48,1
45625,48,1,14958,48,1
