PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
700333,6,181,2352792,6,828
717417,6,181,2760458,6,828
803208,6,181,2564083,6,828
739500,6,181,5659417,6,828
753500,6,181,2368250,6,828
707042,6,181,2367542,6,828
850625,6,181,2553042,6,828
712959,6,181,2345959,6,828
788708,6,181,2452375,6,828
733167,6,181,2381250,6,828
745958,6,181,2456375,6,828
689000,6,181,2634167,6,828
729792,6,181,2516875,6,828
740292,6,181,2531417,6,828
783167,6,181,3063542,6,828
688708,6,181,2342417,6,828
717417,6,181,2433667,6,828
728708,6,181,2407083,6,828
812416,6,181,2428500,6,828
762125,6,181,4300125,6,828
747833,6,181,2444541,6,828
747250,6,181,2528292,6,828
760375,6,181,2451417,6,828
731833,6,181,4433250,6,828
741583,6,181,2444792,6,828
812667,6,181,2820084,6,828
752625,6,181,2402042,6,828
736542,6,181,2505334,6,828
731375,6,181,2436792,6,828
829750,6,181,2420334,6,828
2591917,6,181,4052291,6,828
769167,6,181,2522917,6,828
801292,6,181,2533084,6,828
756167,6,181,3399209,6,828
916834,6,181,2616792,6,828
1178625,6,181,3542583,6,828
754916,6,181,2565083,6,828
727500,6,181,2415500,6,828
713875,6,181,2462000,6,828
748166,6,181,2630959,6,828
734541,6,181,2456208,6,828
1573583,6,181,2728291,6,828
781917,6,181,2428208,6,828
773959,6,181,2411375,6,828
796791,6,181,2558792,6,828
727208,6,181,2404250,6,828
978125,6,181,3752417,6,828
761375,6,181,2414041,6,828
759958,6,181,2452833,6,828
752500,6,181,2400542,6,828
721791,6,181,2815917,6,828
744458,6,181,2467958,6,828
728542,6,181,5041292,6,828
776666,6,181,2588750,6,828
762791,6,181,2480083,6,828
769500,6,181,2495167,6,828
722250,6,181,2614542,6,828
1029583,6,181,2639792,6,828
766333,6,181,2418458,6,828
716000,6,181,2428500,6,828
1022291,6,181,2556250,6,828
719667,6,181,2440166,6,828
727209,6,181,2391750,6,828
712959,6,181,2369042,6,828
720666,6,181,2397708,6,828
2059042,6,181,4712792,6,828
739750,6,181,2417375,6,828
754667,6,181,2506000,6,828
722000,6,181,2646958,6,828
728250,6,181,2423375,6,828
880042,6,181,5893917,6,828
831625,6,181,2683791,6,828
748291,6,181,2487000,6,828
746250,6,181,2459500,6,828
775292,6,181,4942750,6,828
755666,6,181,2432917,6,828
742208,6,181,2592708,6,828
779333,6,181,2424959,6,828
738750,6,181,2439750,6,828
1601584,6,181,3686541,6,828
1114000,6,181,2570542,6,828
1571875,6,181,5624666,6,828
850042,6,181,2377542,6,828
755583,6,181,2435292,6,828
869375,6,181,2452250,6,828
1046750,6,181,2586042,6,828
715208,6,181,2622208,6,828
785708,6,181,2507666,6,828
737250,6,181,2331666,6,828
804625,6,181,5223250,6,828
751917,6,181,2350958,6,828
802208,6,181,2471042,6,828
786750,6,181,2453667,6,828
731792,6,181,2499500,6,828
759667,6,181,3167958,6,828
1044125,6,181,2716417,6,828
812209,6,181,2449958,6,828
801458,6,181,2497667,6,828
738750,6,181,2434834,6,828
758584,6,181,2483375,6,828
