PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
503334,1048,365,426500,683,365
506250,1048,365,431125,683,365
536042,1048,365,431583,683,365
519666,1048,365,486000,683,365
565708,1048,365,449625,683,365
474333,1048,365,414458,683,365
620875,1048,365,452792,683,365
512250,1048,365,424791,683,365
2444417,1048,365,646209,683,365
498708,1048,365,423125,683,365
438208,1048,365,402625,683,365
543667,1048,365,426000,683,365
452208,1048,365,421375,683,365
586292,1048,365,448083,683,365
520125,1048,365,417250,683,365
470667,1048,365,427917,683,365
498208,1048,365,416084,683,365
1395834,1048,365,588917,683,365
493667,1048,365,404333,683,365
491000,1048,365,413708,683,365
648208,1048,365,471792,683,365
466791,1048,365,566708,683,365
640709,1048,365,463500,683,365
795792,1048,365,529458,683,365
619375,1048,365,473417,683,365
472542,1048,365,413833,683,365
454583,1048,365,422083,683,365
864291,1048,365,922792,683,365
510583,1048,365,419166,683,365
542500,1048,365,441250,683,365
497208,1048,365,417084,683,365
572125,1048,365,434000,683,365
503833,1048,365,413667,683,365
452000,1048,365,430083,683,365
520042,1048,365,422750,683,365
476584,1048,365,410792,683,365
592208,1048,365,455833,683,365
487167,1048,365,451959,683,365
563041,1048,365,415708,683,365
496833,1048,365,415042,683,365
496750,1048,365,461500,683,365
514334,1048,365,424750,683,365
508917,1048,365,416417,683,365
461209,1048,365,438792,683,365
557750,1048,365,455583,683,365
494583,1048,365,443792,683,365
508458,1048,365,425042,683,365
523500,1048,365,408875,683,365
518709,1048,365,443125,683,365
530583,1048,365,480958,683,365
549334,1048,365,495208,683,365
531875,1048,365,424666,683,365
1402000,1048,365,522541,683,365
504458,1048,365,425250,683,365
512500,1048,365,416750,683,365
471333,1048,365,2610708,683,365
497875,1048,365,459500,683,365
479375,1048,365,413208,683,365
460250,1048,365,407375,683,365
506000,1048,365,439875,683,365
477166,1048,365,424167,683,365
698458,1048,365,566041,683,365
583916,1048,365,516833,683,365
625458,1048,365,460250,683,365
523084,1048,365,427167,683,365
473792,1048,365,408458,683,365
524583,1048,365,438292,683,365
542542,1048,365,438875,683,365
465458,1048,365,430625,683,365
491833,1048,365,426375,683,365
605875,1048,365,436167,683,365
476542,1048,365,447917,683,365
496625,1048,365,422000,683,365
473792,1048,365,414042,683,365
526958,1048,365,433000,683,365
513375,1048,365,430375,683,365
530958,1048,365,456666,683,365
514208,1048,365,426625,683,365
538000,1048,365,439875,683,365
495125,1048,365,426167,683,365
520167,1048,365,499042,683,365
509792,1048,365,422667,683,365
495417,1048,365,413209,683,365
486708,1048,365,414292,683,365
479375,1048,365,455416,683,365
513541,1048,365,469834,683,365
474291,1048,365,411792,683,365
476750,1048,365,407875,683,365
497708,1048,365,418042,683,365
496708,1048,365,427875,683,365
515333,1048,365,418708,683,365
440167,1048,365,398958,683,365
633833,1048,365,464375,683,365
465208,1048,365,408916,683,365
446000,1048,365,416375,683,365
506417,1048,365,421833,683,365
444125,1048,365,400708,683,365
481541,1048,365,410125,683,365
440709,1048,365,404500,683,365
571250,1048,365,445584,683,365
