PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
157959,168,61,90834,107,61
89917,168,61,78250,107,61
148667,168,61,83000,107,61
119375,168,61,81667,107,61
113125,168,61,81625,107,61
84625,168,61,76333,107,61
164500,168,61,88125,107,61
99500,168,61,80667,107,61
125334,168,61,82292,107,61
105500,168,61,81167,107,61
100458,168,61,81000,107,61
125542,168,61,101833,107,61
99583,168,61,77291,107,61
146541,168,61,102042,107,61
144709,168,61,87500,107,61
199875,168,61,83708,107,61
125500,168,61,82417,107,61
123375,168,61,80625,107,61
111500,168,61,82958,107,61
137375,168,61,83125,107,61
139542,168,61,91208,107,61
113375,168,61,81584,107,61
155542,168,61,86375,107,61
211459,168,61,110083,107,61
103666,168,61,79125,107,61
87459,168,61,77625,107,61
147792,168,61,94208,107,61
150042,168,61,92583,107,61
139250,168,61,88125,107,61
95542,168,61,83625,107,61
123958,168,61,138792,107,61
154458,168,61,79000,107,61
170125,168,61,91959,107,61
98916,168,61,75916,107,61
109000,168,61,150292,107,61
165833,168,61,89000,107,61
97584,168,61,79625,107,61
119209,168,61,83375,107,61
134500,168,61,105583,107,61
93667,168,61,79333,107,61
96167,168,61,76542,107,61
93458,168,61,82458,107,61
149375,168,61,99375,107,61
98417,168,61,85541,107,61
108208,168,61,78000,107,61
119709,168,61,83750,107,61
126417,168,61,96041,107,61
120875,168,61,93083,107,61
155958,168,61,83458,107,61
125459,168,61,84875,107,61
112917,168,61,79208,107,61
120667,168,61,82667,107,61
129042,168,61,87084,107,61
102958,168,61,80333,107,61
154250,168,61,81709,107,61
587334,168,61,1402542,107,61
132250,168,61,79292,107,61
86167,168,61,84292,107,61
111750,168,61,85584,107,61
93791,168,61,83083,107,61
126583,168,61,93334,107,61
480250,168,61,370292,107,61
302583,168,61,107041,107,61
105750,168,61,82167,107,61
152916,168,61,89167,107,61
113708,168,61,81083,107,61
103125,168,61,78875,107,61
87625,168,61,77375,107,61
147917,168,61,101041,107,61
128875,168,61,80750,107,61
125500,168,61,104042,107,61
116083,168,61,81750,107,61
191625,168,61,90459,107,61
115291,168,61,82583,107,61
93416,168,61,82958,107,61
135667,168,61,82000,107,61
112167,168,61,82833,107,61
146000,168,61,1478125,107,61
127000,168,61,83041,107,61
119750,168,61,77750,107,61
140208,168,61,98917,107,61
142750,168,61,86708,107,61
111042,168,61,78834,107,61
122625,168,61,84333,107,61
102916,168,61,77084,107,61
641583,168,61,93750,107,61
112041,168,61,76708,107,61
130500,168,61,83750,107,61
96708,168,61,86208,107,61
136625,168,61,83125,107,61
127750,168,61,94292,107,61
100625,168,61,79709,107,61
107750,168,61,85000,107,61
113500,168,61,87583,107,61
136333,168,61,88500,107,61
120875,168,61,85959,107,61
109708,168,61,79458,107,61
131375,168,61,133375,107,61
124875,168,61,261000,107,61
136500,168,61,86625,107,61
