PowerOnNanos,PowerOnPhysics,PowerOnRedstone,PowerOffNanos,PowerOffPhysics,PowerOffRedstone
4822792,9540,227,20931916,39822,948
6722750,9540,227,20835917,39822,948
4654084,9540,227,26883917,39822,948
4762625,9540,227,25004458,39822,948
4795583,9540,227,20479459,39822,948
8202375,9540,227,20588625,39822,948
4619583,9540,227,22802208,39822,948
4731791,9540,227,20764917,39822,948
4600542,9540,227,26091666,39822,948
4711792,9540,227,20203958,39822,948
7427916,9540,227,23129375,39822,948
6597959,9540,227,20826583,39822,948
6907458,9540,227,20533541,39822,948
7682375,9540,227,20600958,39822,948
4623208,9540,227,23528875,39822,948
4680875,9540,227,26240666,39822,948
6142792,9540,227,23703208,39822,948
4735250,9540,227,382106708,39822,948
5452667,9540,227,26384084,39822,948
5116833,9540,227,19729292,39822,948
8549084,9540,227,20516375,39822,948
4971458,9540,227,24098625,39822,948
5158042,9540,227,19541041,39822,948
4631208,9540,227,24698459,39822,948
4689792,9540,227,20200666,39822,948
4595042,9540,227,19966416,39822,948
10252334,9540,227,20579375,39822,948
4765459,9540,227,25767750,39822,948
4903042,9540,227,20809375,39822,948
6408000,9540,227,20087958,39822,948
6574708,9540,227,20517416,39822,948
7443667,9540,227,26880625,39822,948
5173875,9540,227,23629167,39822,948
5078834,9540,227,22326792,39822,948
5248250,9540,227,26381791,39822,948
5117875,9540,227,27598083,39822,948
4750541,9540,227,27550334,39822,948
5321542,9540,227,20513833,39822,948
6268375,9540,227,20596500,39822,948
4841459,9540,227,23239708,39822,948
4792958,9540,227,20201167,39822,948
8582416,9540,227,23441167,39822,948
4785125,9540,227,19965417,39822,948
4756667,9540,227,25303209,39822,948
4695125,9540,227,19819417,39822,948
6233042,9540,227,20199208,39822,948
4803667,9540,227,19816375,39822,948
7211667,9540,227,20770375,39822,948
8793917,9540,227,21637209,39822,948
4811792,9540,227,21640209,39822,948
5062292,9540,227,24916708,39822,948
4592500,9540,227,19850833,39822,948
7820834,9540,227,20386458,39822,948
4864042,9540,227,26995458,39822,948
4840916,9540,227,20289250,39822,948
9257833,9540,227,21545708,39822,948
4641625,9540,227,19964167,39822,948
7869666,9540,227,20848500,39822,948
5148292,9540,227,22484041,39822,948
4880542,9540,227,20032584,39822,948
10332209,9540,227,25739333,39822,948
4659417,9540,227,19707458,39822,948
4696958,9540,227,26099750,39822,948
5091459,9540,227,20187625,39822,948
4804625,9540,227,22936292,39822,948
4727750,9540,227,22115500,39822,948
5459625,9540,227,19610416,39822,948
4603958,9540,227,20017041,39822,948
4908167,9540,227,19968000,39822,948
4980042,9540,227,22144625,39822,948
5656875,9540,227,26717584,39822,948
5334875,9540,227,24143625,39822,948
5053583,9540,227,20698708,39822,948
6817458,9540,227,39935541,39822,948
9312917,9540,227,24748583,39822,948
4885875,9540,227,20894167,39822,948
4585667,9540,227,20340250,39822,948
6683000,9540,227,21134167,39822,948
5997083,9540,227,21019958,39822,948
5063541,9540,227,20557292,39822,948
7073541,9540,227,20458291,39822,948
4680375,9540,227,19718917,39822,948
5404125,9540,227,20535750,39822,948
4831500,9540,227,28064292,39822,948
4852583,9540,227,20209667,39822,948
4724459,9540,227,27148791,39822,948
4853500,9540,227,20078875,39822,948
4986958,9540,227,23806292,39822,948
4836416,9540,227,20271958,39822,948
5181417,9540,227,24284417,39822,948
4907125,9540,227,20751917,39822,948
4686917,9540,227,26643500,39822,948
5059375,9540,227,20403500,39822,948
4739417,9540,227,23591125,39822,948
4774292,9540,227,20099542,39822,948
9356542,9540,227,21220209,39822,948
4688125,9540,227,20165875,39822,948
4882167,9540,227,20416667,39822,948
4766875,9540,227,26579083,39822,948
4839167,9540,227,20393125,39822,948
